POST. DATE, TRANSACTION, TAG/LICENSE, ENTRY DATE, ENTRY PLAZA, EXIT DATE, EXIT PLAZA, CLASS, AMOUNT
9/16/2022 10:03:18 PM, V-TOLL,3118815,9/3/2022 1:02:16 PM,Lehigh Valley - 56,9/3/2022 1:56:03 PM,Neshaminy Falls - 353,5,25
9/16/2022 10:03:20 PM, V-TOLL,2854561,1/1/0001 12:00:00 AM,,9/3/2022 1:49:42 PM,Delaware River Bridge ORT - 359,4,25.1
9/16/2022 10:03:44 PM, V-TOLL,3026047,9/3/2022 4:03:08 PM,Lehigh Valley - 56,9/3/2022 4:34:12 PM,S.R. 903 - 87,5,11
9/16/2022 10:03:54 PM, V-TOLL,3026014,9/3/2022 4:45:07 PM,Lehigh Valley - 56,9/3/2022 5:22:03 PM,Mid-County - 20,5,13.7
9/16/2022 10:04:05 PM, V-TOLL,3026017,9/3/2022 5:18:00 PM,Lehigh Valley - 56,9/3/2022 5:55:10 PM,Mid-County - 20,4,9.9
9/16/2022 10:04:06 PM, V-TOLL,3118815,9/3/2022 5:08:32 PM,Mid-County - 20,9/3/2022 6:16:16 PM,S.R. 903 - 87,5,24.7
9/16/2022 10:04:27 PM, V-TOLL,3026014,9/3/2022 9:26:16 PM,Harrisburg West - 242,9/3/2022 9:44:09 PM,Carlisle - 226,4,4.6
9/16/2022 10:04:38 PM, V-TOLL,3026041,9/3/2022 9:25:53 PM,Lehigh Valley - 56,9/3/2022 10:01:38 PM,Mid-County - 20,4,9.9
9/16/2022 10:12:09 PM, V-TOLL,3003215,1/1/0001 12:00:00 AM,,9/8/2022 9:27:35 AM,Delaware River Bridge ORT - 359,4,25.1
9/16/2022 10:12:55 PM, V-TOLL,2841993,1/1/0001 12:00:00 AM,,9/13/2022 4:47:08 AM,South BW - Findlay Conn S3 - 3,59,5.6
9/16/2022 11:04:27 PM, TOLL CHARGE,00605942477,1/1/0001 12:00:00 AM,,9/15/2022 5:47:19 PM,South BW - Findlay Conn S3 - 3,59,5.6
9/16/2022 11:04:27 PM, TOLL CHARGE,00605942477,1/1/0001 12:00:00 AM,,9/15/2022 6:38:16 PM,South BW - Findlay Conn S3 - 3,57,2.6
9/16/2022 11:04:28 PM, TOLL CHARGE,00605944449,1/1/0001 12:00:00 AM,,9/15/2022 1:02:29 AM,Delaware River Bridge ORT - 359,4,25.1
9/16/2022 11:04:28 PM, TOLL CHARGE,00605944376,1/1/0001 12:00:00 AM,,9/15/2022 1:31:12 AM,Delaware River Bridge ORT - 359,4,25.1
9/16/2022 11:04:28 PM, TOLL CHARGE,00605944425,1/1/0001 12:00:00 AM,,9/15/2022 1:33:52 AM,Delaware River Bridge ORT - 359,4,25.1
9/16/2022 11:04:33 PM, TOLL CHARGE,00605944425,1/1/0001 12:00:00 AM,,9/15/2022 5:39:18 AM,Delaware River Bridge ORT - 359,4,25.1
9/16/2022 11:04:46 PM, TOLL CHARGE,00605944425,1/1/0001 12:00:00 AM,,9/15/2022 7:51:34 AM,Delaware River Bridge ORT - 359,4,25.1
9/16/2022 11:04:50 PM, TOLL CHARGE,00605944407,1/1/0001 12:00:00 AM,,9/15/2022 8:43:11 AM,Delaware River Bridge ORT - 359,4,25.1
9/16/2022 11:04:55 PM, TOLL CHARGE,00605944425,1/1/0001 12:00:00 AM,,9/15/2022 9:56:37 AM,Delaware River Bridge ORT - 359,4,25.1
9/16/2022 11:05:03 PM, TOLL CHARGE,00605944425,1/1/0001 12:00:00 AM,,9/15/2022 12:00:47 PM,Delaware River Bridge ORT - 359,4,25.1
9/16/2022 11:05:05 PM, TOLL CHARGE,00605942409,1/1/0001 12:00:00 AM,,9/15/2022 12:33:18 PM,Delaware River Bridge ORT - 359,4,25.1
9/16/2022 11:05:07 PM, TOLL CHARGE,00605942640,1/1/0001 12:00:00 AM,,9/15/2022 12:49:30 PM,Delaware River Bridge ORT - 359,4,25.1
9/16/2022 11:05:25 PM, TOLL CHARGE,00605942682,1/1/0001 12:00:00 AM,,9/15/2022 5:04:30 PM,Delaware River Bridge ORT - 359,4,25.1
9/16/2022 11:05:25 PM, TOLL CHARGE,00605942477,1/1/0001 12:00:00 AM,,9/15/2022 5:08:41 PM,Gateway Barrier - 2,4,26.1
9/16/2022 11:05:26 PM, TOLL CHARGE,00605942477,1/1/0001 12:00:00 AM,,9/15/2022 5:22:12 PM,Toll 376-East 30 - 29,4,2.5
9/16/2022 11:05:29 PM, TOLL CHARGE,00605942644,1/1/0001 12:00:00 AM,,9/15/2022 6:54:00 PM,Delaware River Bridge ORT - 359,4,25.1
9/16/2022 11:05:29 PM, TOLL CHARGE,00605942477,1/1/0001 12:00:00 AM,,9/15/2022 7:02:46 PM,Toll 376-East 30 - 29,3,2.5
9/16/2022 11:05:34 PM, TOLL CHARGE,00605942656,9/14/2022 10:32:15 PM,Mid-County - 20,9/15/2022 12:12:27 AM,Mahoning Valley - 74,2,11
9/16/2022 11:05:34 PM, TOLL CHARGE,00605944370,9/14/2022 11:14:09 PM,Valley Forge - 326,9/15/2022 12:42:17 AM,Harrisburg West - 242,4,21.8
9/16/2022 11:05:34 PM, TOLL CHARGE,00605944356,9/15/2022 12:42:25 AM,Carlisle - 226,9/15/2022 1:01:47 AM,Harrisburg West - 242,3,4
9/16/2022 11:05:36 PM, TOLL CHARGE,00605944376,9/15/2022 1:36:35 AM,Neshaminy Falls - 353,9/15/2022 3:30:57 AM,Carlisle - 226,4,36.4
9/16/2022 11:05:40 PM, TOLL CHARGE,00605944430,9/15/2022 4:22:25 AM,Lehigh Valley - 56,9/15/2022 4:59:26 AM,Mid-County - 20,6,16.4
9/16/2022 11:05:40 PM, TOLL CHARGE,00605944419,9/15/2022 4:11:05 AM,Valley Forge - 326,9/15/2022 5:07:52 AM,Lebanon-Lancaster - 266,5,22.9
9/16/2022 11:05:42 PM, TOLL CHARGE,00605944441,9/15/2022 4:54:45 AM,Lehigh Valley - 56,9/15/2022 5:30:23 AM,Mid-County - 20,6,16.4
9/16/2022 11:05:42 PM, TOLL CHARGE,00605942656,9/15/2022 3:43:26 AM,Mahoning Valley - 74,9/15/2022 5:39:00 AM,Mid-County - 20,7,36.8
9/16/2022 11:05:47 PM, TOLL CHARGE,00605942723,9/15/2022 6:17:19 AM,Harrisburg West - 242,9/15/2022 6:23:41 AM,Harrisburg East - 247,5,3.4
9/16/2022 11:05:58 PM, TOLL CHARGE,00605944433,9/15/2022 6:27:25 AM,Valley Forge - 326,9/15/2022 7:24:43 AM,Lebanon-Lancaster - 266,3,14.2
9/16/2022 11:06:07 PM, TOLL CHARGE,00605942659,9/15/2022 7:44:19 AM,Mid-County - 20,9/15/2022 8:20:26 AM,Lehigh Valley - 56,3,8.3
9/16/2022 11:06:07 PM, TOLL CHARGE,00605942682,9/15/2022 8:06:56 AM,Harrisburg West - 242,9/15/2022 8:23:09 AM,Carlisle - 226,5,6.2
9/16/2022 11:06:13 PM, TOLL CHARGE,00605944417,9/15/2022 8:24:47 AM,Mid-County - 20,9/15/2022 9:02:58 AM,Lehigh Valley - 56,4,9.9
9/16/2022 11:06:17 PM, TOLL CHARGE,00605942647,9/15/2022 9:18:15 AM,Harrisburg West - 242,9/15/2022 9:33:50 AM,Carlisle - 226,3,4
9/16/2022 11:06:27 PM, TOLL CHARGE,00605942640,9/15/2022 9:02:29 AM,Carlisle - 226,9/15/2022 11:04:36 AM,Neshaminy Falls - 353,6,64.8
9/16/2022 11:06:28 PM, TOLL CHARGE,00605944356,9/15/2022 11:01:22 AM,Harrisburg West - 242,9/15/2022 11:18:14 AM,Carlisle - 226,3,4
9/16/2022 11:06:31 PM, TOLL CHARGE,00605944418,9/15/2022 10:15:05 AM,Valley Forge - 326,9/15/2022 11:46:15 AM,Harrisburg West - 242,5,30.9
9/16/2022 11:06:36 PM, TOLL CHARGE,00605944417,9/15/2022 11:43:12 AM,Lehigh Valley - 56,9/15/2022 12:20:08 PM,Mid-County - 20,4,9.9
9/16/2022 11:06:42 PM, TOLL CHARGE,00605942404,9/15/2022 11:24:30 AM,Harrisburg West - 242,9/15/2022 1:07:33 PM,Neshaminy Falls - 353,4,33
9/16/2022 11:06:43 PM, TOLL CHARGE,00605942682,9/15/2022 11:12:10 AM,Carlisle - 226,9/15/2022 1:13:31 PM,Neshaminy Falls - 353,5,52
9/16/2022 11:06:45 PM, TOLL CHARGE,00605942409,9/15/2022 12:38:55 PM,Neshaminy Falls - 353,9/15/2022 1:36:03 PM,Lehigh Valley - 56,4,18
9/16/2022 11:06:47 PM, TOLL CHARGE,00605942640,9/15/2022 12:55:27 PM,Neshaminy Falls - 353,9/15/2022 1:56:47 PM,Lehigh Valley - 56,5,25
9/16/2022 11:06:47 PM, TOLL CHARGE,00605942659,9/15/2022 1:06:15 PM,Lehigh Valley - 56,9/15/2022 1:57:49 PM,Neshaminy Falls - 353,5,25
9/16/2022 11:06:48 PM, TOLL CHARGE,00605944373,9/15/2022 10:55:43 AM,Carlisle - 226,9/15/2022 2:00:36 PM,Pittsburgh - 57,5,64.8
9/16/2022 11:06:52 PM, TOLL CHARGE,00605944419,9/15/2022 1:21:03 PM,Lebanon-Lancaster - 266,9/15/2022 2:39:13 PM,Valley Forge - 326,5,22.9
9/16/2022 11:07:03 PM, TOLL CHARGE,00605942409,9/15/2022 3:01:48 PM,Lehigh Valley - 56,9/15/2022 3:59:41 PM,Neshaminy Falls - 353,7,45.6
9/16/2022 11:07:10 PM, TOLL CHARGE,00605944398,9/15/2022 3:49:01 PM,Downingtown - 312,9/15/2022 4:58:19 PM,Harrisburg West - 242,5,24
9/16/2022 11:07:11 PM, TOLL CHARGE,00605944376,9/15/2022 4:53:00 PM,Carlisle - 226,9/15/2022 5:08:57 PM,Harrisburg West - 242,3,4
9/16/2022 11:07:13 PM, TOLL CHARGE,00605942673,9/15/2022 4:51:12 PM,Mid-County - 20,9/15/2022 5:29:08 PM,Lehigh Valley - 56,4,9.9
9/16/2022 11:07:15 PM, TOLL CHARGE,00605942676,9/15/2022 5:14:38 PM,Lehigh Valley - 56,9/15/2022 5:50:49 PM,Mid-County - 20,3,8.3
9/16/2022 11:07:18 PM, TOLL CHARGE,00605944418,9/15/2022 5:51:57 PM,Lehigh Valley - 56,9/15/2022 6:24:54 PM,Mid-County - 20,4,9.9
9/16/2022 11:07:20 PM, TOLL CHARGE,00605944373,9/15/2022 4:16:46 PM,Pittsburgh - 57,9/15/2022 7:05:23 PM,Carlisle - 226,6,80.1
9/16/2022 11:07:21 PM, TOLL CHARGE,00605944449,9/15/2022 6:05:57 PM,Downingtown - 312,9/15/2022 7:16:05 PM,Harrisburg West - 242,5,24
9/16/2022 11:07:22 PM, TOLL CHARGE,00605942647,9/15/2022 7:55:59 PM,Harrisburg West - 242,9/15/2022 8:12:04 PM,Carlisle - 226,5,6.2
9/16/2022 11:07:23 PM, TOLL CHARGE,00605944449,9/15/2022 8:22:30 PM,Harrisburg West - 242,9/15/2022 8:38:59 PM,Carlisle - 226,3,4
9/16/2022 11:07:24 PM, TOLL CHARGE,00605942656,9/15/2022 8:12:23 PM,Mid-County - 20,9/15/2022 8:50:06 PM,Lehigh Valley - 56,3,8.3
9/16/2022 11:07:24 PM, TOLL CHARGE,00605944398,9/15/2022 7:21:51 PM,Harrisburg West - 242,9/15/2022 9:15:12 PM,Neshaminy Falls - 353,5,45.6
9/16/2022 11:07:24 PM, TOLL CHARGE,00605942644,9/15/2022 7:00:16 PM,Neshaminy Falls - 353,9/15/2022 9:21:01 PM,Harrisburg West - 242,5,45.6
9/16/2022 11:07:25 PM, TOLL CHARGE,00605944401,9/15/2022 8:43:22 PM,Lehigh Valley - 56,9/15/2022 9:41:15 PM,Neshaminy Falls - 353,7,45.6
9/16/2022 11:07:27 PM, TOLL CHARGE,00605944454,9/14/2022 11:42:43 PM,Pocono - 95,9/15/2022 12:56:26 AM,Mid-County - 20,2,13.7
9/16/2022 11:07:27 PM, TOLL CHARGE,00605942712,9/15/2022 12:33:22 AM,Mid-County - 20,9/15/2022 1:11:16 AM,Lehigh Valley - 56,5,13.7
9/16/2022 11:07:39 PM, TOLL CHARGE,00605942682,9/15/2022 5:10:02 PM,Neshaminy Falls - 353,9/15/2022 6:51:13 PM,Harrisburg West - 242,5,45.6
9/16/2022 11:07:39 PM, TOLL CHARGE,00605942673,9/15/2022 7:49:23 PM,Lehigh Valley - 56,9/15/2022 8:26:58 PM,Mid-County - 20,4,9.9
9/17/2022 12:42:23 AM, AWAY AGENCY TOLL,00605944407,9/15/2022 7:02:38 PM,New Jersey Turnpike Authority - 6  ,9/15/2022 7:21:08 PM,New Jersey Turnpike Authority - 8  ,003,9.01
9/17/2022 12:42:27 AM, AWAY AGENCY TOLL,00605944453,9/15/2022 6:35:13 PM,New Jersey Turnpike Authority - 4  ,9/15/2022 6:56:18 PM,New Jersey Turnpike Authority - 7  ,005,7.44
9/17/2022 12:42:31 AM, AWAY AGENCY TOLL,00605942644,9/15/2022 6:27:43 PM,New Jersey Turnpike Authority - 8  ,9/15/2022 6:49:31 PM,New Jersey Turnpike Authority - 6  ,005,13.39
9/17/2022 12:42:35 AM, AWAY AGENCY TOLL,00605944454,9/15/2022 4:41:15 PM,New Jersey Turnpike Authority - 2  ,9/15/2022 6:36:47 PM,New Jersey Turnpike Authority - 18W,005,63.66
9/17/2022 12:51:08 AM, AWAY AGENCY TOLL,00605944426,1/1/0001 12:00:00 AM,Burlington County Bridge Commission - ***,8/24/2022 7:17:14 PM,Burlington County Bridge Commission - TPB,001,3
9/17/2022 12:51:11 AM, AWAY AGENCY TOLL,00605944441,1/1/0001 12:00:00 AM,Burlington County Bridge Commission - ***,8/24/2022 5:41:48 PM,Burlington County Bridge Commission - TPB,008,30
9/17/2022 12:53:28 AM, AWAY AGENCY VTOLL,3184691   ,1/1/0001 12:00:00 AM,,9/12/2022 12:02:41 AM,Central Florida Expressway Authority - 338,5  ,3.39
9/17/2022 12:53:28 AM, AWAY AGENCY VTOLL,2882737   ,1/1/0001 12:00:00 AM,,9/12/2022 12:50:22 AM,Central Florida Expressway Authority - 367,5  ,3.39
9/17/2022 12:53:28 AM, AWAY AGENCY VTOLL,2852157   ,1/1/0001 12:00:00 AM,,9/12/2022 12:54:03 AM,Central Florida Expressway Authority - 331,3  ,2.15
9/17/2022 12:53:28 AM, AWAY AGENCY VTOLL,2882852   ,1/1/0001 12:00:00 AM,,9/12/2022 12:58:34 AM,Central Florida Expressway Authority - 338,3  ,2.15
9/17/2022 12:53:28 AM, AWAY AGENCY VTOLL,2882737   ,1/1/0001 12:00:00 AM,,9/12/2022 1:00:46 AM,Central Florida Expressway Authority - 375,5  ,3.39
9/17/2022 12:53:28 AM, AWAY AGENCY VTOLL,2852157   ,1/1/0001 12:00:00 AM,,9/12/2022 1:01:32 AM,Central Florida Expressway Authority - 338,3  ,2.15
9/17/2022 12:53:28 AM, AWAY AGENCY VTOLL,QEFL08    ,1/1/0001 12:00:00 AM,,9/12/2022 1:32:32 AM,Central Florida Expressway Authority - 338,5  ,3.39
9/17/2022 12:53:28 AM, AWAY AGENCY VTOLL,2882738   ,1/1/0001 12:00:00 AM,,9/12/2022 1:43:03 AM,Central Florida Expressway Authority - 331,3  ,2.15
9/17/2022 12:53:28 AM, AWAY AGENCY VTOLL,2882738   ,1/1/0001 12:00:00 AM,,9/12/2022 1:50:51 AM,Central Florida Expressway Authority - 338,3  ,2.15
9/17/2022 12:53:28 AM, AWAY AGENCY VTOLL,2882843   ,1/1/0001 12:00:00 AM,,9/12/2022 2:20:18 AM,Central Florida Expressway Authority - 338,2  ,1.54
9/17/2022 12:53:28 AM, AWAY AGENCY VTOLL,2882737   ,1/1/0001 12:00:00 AM,,9/12/2022 2:31:28 AM,Central Florida Expressway Authority - 331,3  ,2.15
9/17/2022 12:53:28 AM, AWAY AGENCY VTOLL,2882737   ,1/1/0001 12:00:00 AM,,9/12/2022 2:39:19 AM,Central Florida Expressway Authority - 338,3  ,2.15
9/17/2022 12:53:28 AM, AWAY AGENCY VTOLL,2854541   ,1/1/0001 12:00:00 AM,,9/12/2022 2:45:27 AM,Central Florida Expressway Authority - 331,3  ,2.15
9/17/2022 12:53:28 AM, AWAY AGENCY VTOLL,2882823   ,1/1/0001 12:00:00 AM,,9/12/2022 3:41:08 AM,Central Florida Expressway Authority - 331,3  ,2.15
9/17/2022 12:53:28 AM, AWAY AGENCY VTOLL,2842074   ,1/1/0001 12:00:00 AM,,9/12/2022 4:18:48 AM,Central Florida Expressway Authority - 331,3  ,2.15
9/17/2022 12:53:28 AM, AWAY AGENCY VTOLL,3118742   ,1/1/0001 12:00:00 AM,,9/12/2022 4:21:10 AM,Central Florida Expressway Authority - 338,5  ,3.39
9/17/2022 12:53:28 AM, AWAY AGENCY VTOLL,2842074   ,1/1/0001 12:00:00 AM,,9/12/2022 4:27:00 AM,Central Florida Expressway Authority - 338,3  ,2.15
9/17/2022 12:53:28 AM, AWAY AGENCY VTOLL,2852161   ,1/1/0001 12:00:00 AM,,9/12/2022 4:35:58 AM,Central Florida Expressway Authority - 338,5  ,3.39
9/17/2022 12:53:28 AM, AWAY AGENCY VTOLL,2842060   ,1/1/0001 12:00:00 AM,,9/12/2022 4:47:26 AM,Central Florida Expressway Authority - 331,3  ,2.15
9/17/2022 12:53:28 AM, AWAY AGENCY VTOLL,3118836   ,1/1/0001 12:00:00 AM,,9/12/2022 5:05:18 AM,Central Florida Expressway Authority - 338,5  ,3.39
9/17/2022 12:53:28 AM, AWAY AGENCY VTOLL,QEFL08    ,1/1/0001 12:00:00 AM,,9/12/2022 5:10:07 AM,Central Florida Expressway Authority - 338,5  ,3.39
9/17/2022 12:53:28 AM, AWAY AGENCY VTOLL,3043928   ,1/1/0001 12:00:00 AM,,9/12/2022 5:53:18 AM,Central Florida Expressway Authority - 301,5  ,2.78
9/17/2022 12:53:28 AM, AWAY AGENCY VTOLL,2841955   ,1/1/0001 12:00:00 AM,,9/12/2022 6:03:40 AM,Central Florida Expressway Authority - 331,5  ,3.39
9/17/2022 12:53:28 AM, AWAY AGENCY VTOLL,3043928   ,1/1/0001 12:00:00 AM,,9/12/2022 6:10:37 AM,Central Florida Expressway Authority - 421,5  ,1.23
9/17/2022 12:53:28 AM, AWAY AGENCY VTOLL,3118862   ,1/1/0001 12:00:00 AM,,9/12/2022 6:12:20 AM,Central Florida Expressway Authority - 338,5  ,3.39
9/17/2022 12:53:28 AM, AWAY AGENCY VTOLL,2842060   ,1/1/0001 12:00:00 AM,,9/12/2022 7:59:43 AM,Central Florida Expressway Authority - 367,5  ,3.39
9/17/2022 12:53:28 AM, AWAY AGENCY VTOLL,2842060   ,1/1/0001 12:00:00 AM,,9/12/2022 8:04:28 AM,Central Florida Expressway Authority - 401,5  ,3.08
9/17/2022 12:53:29 AM, AWAY AGENCY VTOLL,3043928   ,1/1/0001 12:00:00 AM,,9/12/2022 9:45:38 AM,Central Florida Expressway Authority - 340,5  ,1.23
9/17/2022 12:53:29 AM, AWAY AGENCY VTOLL,3079141   ,1/1/0001 12:00:00 AM,,9/12/2022 9:51:46 AM,Central Florida Expressway Authority - 331,5  ,3.39
9/17/2022 12:53:29 AM, AWAY AGENCY VTOLL,3043928   ,1/1/0001 12:00:00 AM,,9/12/2022 9:55:22 AM,Central Florida Expressway Authority - 328,5  ,2.78
9/17/2022 12:53:29 AM, AWAY AGENCY VTOLL,3043928   ,1/1/0001 12:00:00 AM,,9/12/2022 10:02:02 AM,Central Florida Expressway Authority - 301,5  ,2.78
9/17/2022 12:53:29 AM, AWAY AGENCY VTOLL,2882880   ,1/1/0001 12:00:00 AM,,9/12/2022 10:18:06 AM,Central Florida Expressway Authority - 338,5  ,3.39
9/17/2022 12:53:29 AM, AWAY AGENCY VTOLL,3170604   ,1/1/0001 12:00:00 AM,,9/12/2022 10:19:21 AM,Central Florida Expressway Authority - 434,3  ,1.26
9/17/2022 12:53:29 AM, AWAY AGENCY VTOLL,3170604   ,1/1/0001 12:00:00 AM,,9/12/2022 10:23:38 AM,Central Florida Expressway Authority - 433,3  ,1.33
9/17/2022 12:53:29 AM, AWAY AGENCY VTOLL,2854451   ,1/1/0001 12:00:00 AM,,9/12/2022 11:02:36 AM,Central Florida Expressway Authority - 338,5  ,3.39
9/17/2022 12:53:29 AM, AWAY AGENCY VTOLL,3079141   ,1/1/0001 12:00:00 AM,,9/12/2022 11:12:01 AM,Central Florida Expressway Authority - 331,3  ,2.15
9/17/2022 12:53:29 AM, AWAY AGENCY VTOLL,2882852   ,1/1/0001 12:00:00 AM,,9/12/2022 12:15:32 PM,Central Florida Expressway Authority - 338,3  ,2.15
9/17/2022 12:53:29 AM, AWAY AGENCY VTOLL,3170929   ,1/1/0001 12:00:00 AM,,9/12/2022 12:15:55 PM,Central Florida Expressway Authority - 338,2  ,1.54
9/17/2022 12:53:29 AM, AWAY AGENCY VTOLL,3118730   ,1/1/0001 12:00:00 AM,,9/12/2022 12:18:38 PM,Central Florida Expressway Authority - 338,3  ,2.15
9/17/2022 12:53:29 AM, AWAY AGENCY VTOLL,2882886   ,1/1/0001 12:00:00 AM,,9/12/2022 12:54:31 PM,Central Florida Expressway Authority - 338,3  ,2.15
9/17/2022 12:53:29 AM, AWAY AGENCY VTOLL,3118730   ,1/1/0001 12:00:00 AM,,9/12/2022 1:05:20 PM,Central Florida Expressway Authority - 338,5  ,3.39
9/17/2022 12:53:29 AM, AWAY AGENCY VTOLL,2882823   ,1/1/0001 12:00:00 AM,,9/12/2022 1:10:40 PM,Central Florida Expressway Authority - 338,5  ,3.39
9/17/2022 12:53:29 AM, AWAY AGENCY VTOLL,2882735   ,1/1/0001 12:00:00 AM,,9/12/2022 1:33:17 PM,Central Florida Expressway Authority - 338,5  ,3.39
9/17/2022 12:53:29 AM, AWAY AGENCY VTOLL,2842074   ,1/1/0001 12:00:00 AM,,9/12/2022 1:42:27 PM,Central Florida Expressway Authority - 338,3  ,2.15
9/17/2022 12:53:29 AM, AWAY AGENCY VTOLL,2842074   ,1/1/0001 12:00:00 AM,,9/12/2022 1:50:01 PM,Central Florida Expressway Authority - 331,3  ,2.15
9/17/2022 12:53:29 AM, AWAY AGENCY VTOLL,2854541   ,1/1/0001 12:00:00 AM,,9/12/2022 2:00:12 PM,Central Florida Expressway Authority - 331,3  ,2.15
9/17/2022 12:53:29 AM, AWAY AGENCY VTOLL,2882913   ,1/1/0001 12:00:00 AM,,9/12/2022 2:08:27 PM,Central Florida Expressway Authority - 338,5  ,3.39
9/17/2022 12:53:29 AM, AWAY AGENCY VTOLL,2852157   ,1/1/0001 12:00:00 AM,,9/12/2022 2:29:53 PM,Central Florida Expressway Authority - 338,5  ,3.39
9/17/2022 12:53:29 AM, AWAY AGENCY VTOLL,2882737   ,1/1/0001 12:00:00 AM,,9/12/2022 2:44:40 PM,Central Florida Expressway Authority - 338,5  ,3.39
9/17/2022 12:53:29 AM, AWAY AGENCY VTOLL,2842060   ,1/1/0001 12:00:00 AM,,9/12/2022 2:46:59 PM,Central Florida Expressway Authority - 301,5  ,2.78
9/17/2022 12:53:29 AM, AWAY AGENCY VTOLL,3170626   ,1/1/0001 12:00:00 AM,,9/12/2022 2:59:58 PM,Central Florida Expressway Authority - 338,3  ,2.15
9/17/2022 12:53:29 AM, AWAY AGENCY VTOLL,2842060   ,1/1/0001 12:00:00 AM,,9/12/2022 3:04:27 PM,Central Florida Expressway Authority - 421,5  ,1.23
9/17/2022 12:53:29 AM, AWAY AGENCY VTOLL,2882843   ,1/1/0001 12:00:00 AM,,9/12/2022 3:16:53 PM,Central Florida Expressway Authority - 338,3  ,2.15
9/17/2022 12:53:29 AM, AWAY AGENCY VTOLL,2842074   ,1/1/0001 12:00:00 AM,,9/12/2022 3:18:03 PM,Central Florida Expressway Authority - 375,5  ,3.39
9/17/2022 12:53:29 AM, AWAY AGENCY VTOLL,2842074   ,1/1/0001 12:00:00 AM,,9/12/2022 3:36:19 PM,Central Florida Expressway Authority - 433,5  ,2.21
9/17/2022 12:53:29 AM, AWAY AGENCY VTOLL,2842074   ,1/1/0001 12:00:00 AM,,9/12/2022 3:40:53 PM,Central Florida Expressway Authority - 434,5  ,2.08
9/17/2022 12:53:29 AM, AWAY AGENCY VTOLL,3170891   ,1/1/0001 12:00:00 AM,,9/12/2022 4:06:37 PM,Central Florida Expressway Authority - 338,3  ,2.15
9/17/2022 12:53:29 AM, AWAY AGENCY VTOLL,2852161   ,1/1/0001 12:00:00 AM,,9/12/2022 4:37:19 PM,Central Florida Expressway Authority - 338,5  ,3.39
9/17/2022 12:53:29 AM, AWAY AGENCY VTOLL,2882827   ,1/1/0001 12:00:00 AM,,9/12/2022 5:03:44 PM,Central Florida Expressway Authority - 434,5  ,2.08
9/17/2022 12:53:29 AM, AWAY AGENCY VTOLL,3185971   ,1/1/0001 12:00:00 AM,,9/12/2022 5:40:43 PM,Central Florida Expressway Authority - 331,3  ,2.15
9/17/2022 12:53:29 AM, AWAY AGENCY VTOLL,2882827   ,1/1/0001 12:00:00 AM,,9/12/2022 6:34:24 PM,Central Florida Expressway Authority - 331,3  ,2.15
9/17/2022 12:53:29 AM, AWAY AGENCY VTOLL,3118740   ,1/1/0001 12:00:00 AM,,9/12/2022 6:56:57 PM,Central Florida Expressway Authority - 382,5  ,2.78
9/17/2022 12:53:30 AM, AWAY AGENCY VTOLL,3118740   ,1/1/0001 12:00:00 AM,,9/12/2022 7:04:25 PM,Central Florida Expressway Authority - 392,5  ,2.78
9/17/2022 12:53:30 AM, AWAY AGENCY VTOLL,3118810   ,1/1/0001 12:00:00 AM,,9/12/2022 7:43:57 PM,Central Florida Expressway Authority - 328,5  ,2.78
9/17/2022 12:53:30 AM, AWAY AGENCY VTOLL,3118810   ,1/1/0001 12:00:00 AM,,9/12/2022 7:51:24 PM,Central Florida Expressway Authority - 301,5  ,2.78
9/17/2022 12:53:30 AM, AWAY AGENCY VTOLL,3184691   ,1/1/0001 12:00:00 AM,,9/12/2022 8:25:53 PM,Central Florida Expressway Authority - 338,3  ,2.15
9/17/2022 12:53:30 AM, AWAY AGENCY VTOLL,3170680   ,1/1/0001 12:00:00 AM,,9/12/2022 8:27:47 PM,Central Florida Expressway Authority - 328,5  ,2.78
9/17/2022 12:53:30 AM, AWAY AGENCY VTOLL,3118730   ,1/1/0001 12:00:00 AM,,9/12/2022 8:28:39 PM,Central Florida Expressway Authority - 338,3  ,2.15
9/17/2022 12:53:30 AM, AWAY AGENCY VTOLL,3118862   ,1/1/0001 12:00:00 AM,,9/12/2022 8:32:04 PM,Central Florida Expressway Authority - 338,3  ,2.15
9/17/2022 12:53:30 AM, AWAY AGENCY VTOLL,2841925   ,1/1/0001 12:00:00 AM,,9/12/2022 8:57:48 PM,Central Florida Expressway Authority - 338,5  ,3.39
9/17/2022 12:53:30 AM, AWAY AGENCY VTOLL,3118862   ,1/1/0001 12:00:00 AM,,9/12/2022 9:32:51 PM,Central Florida Expressway Authority - 328,5  ,2.78
9/17/2022 12:53:30 AM, AWAY AGENCY VTOLL,3118862   ,1/1/0001 12:00:00 AM,,9/12/2022 9:39:52 PM,Central Florida Expressway Authority - 301,5  ,2.78
9/17/2022 12:53:30 AM, AWAY AGENCY VTOLL,3118740   ,1/1/0001 12:00:00 AM,,9/12/2022 10:10:24 PM,Central Florida Expressway Authority - 340,5  ,1.23
9/17/2022 12:53:30 AM, AWAY AGENCY VTOLL,3118740   ,1/1/0001 12:00:00 AM,,9/12/2022 10:21:07 PM,Central Florida Expressway Authority - 328,5  ,2.78
9/17/2022 12:53:30 AM, AWAY AGENCY VTOLL,3118740   ,1/1/0001 12:00:00 AM,,9/12/2022 10:27:44 PM,Central Florida Expressway Authority - 301,5  ,2.78
